,Institute,City,"Degree, Duration",Fee,Deadline,Programs
2255,8. Gomal University,D.i. Khan,"BS , 4 Years",0.0,31-08-2023,Psychology
2256,9. Fata University,Darra Adam Khail,"BS , 4 Years",22000.0,06-11-2023,Psychology
2257,10. Karakuram International University,Gilgit,"BS , 4 Years",48140.0,03-08-2023,Psychology
2258,11. University Of Gujrat,Gujrat,"BS , 4 Years",70000.0,18-08-2023,Psychology
2259,12. University Of Haripur,Haripur,"BS , 4 Years",38000.0,09-02-2024,Psychology
2260,13. Air University,Islamabad,"BS , 4 Years",111850.0,08-01-2024,Psychology
2261,"14. Bahria University, E-8 Campus",Islamabad,"BS , 4 Years",134400.0,14-12-2023,Psychology
2262,15. Comsats University Islamabad,Islamabad,"BS , 4 Years",174000.0,20-12-2023,Psychology
2263,16. International Islamic University,Islamabad,"BS (HONS) , 4 Years",75000.0,08-01-2024,Psychology
2264,"17. National University Of Modern Languages, Islamabad",Islamabad,"BS , 4 Years",64550.0,04-12-2023,Psychology
2265,18. National University Of Science & Technology,Islamabad,"BS , 4 Years",225400.0,25-03-2024,Psychology
2266,19. Quaid-e-azam University,Islamabad,"BS , 4 Years",70356.0,07-08-2023,Psychology
2267,20. University Of Sindh,Jamshoro,"BS , 4 Years",22000.0,04-10-2023,Psychology
2268,1. University Of Karachi,Karachi,"BS , 4 Years",0.0,27-12-2023,Public Policy
2269,2. Government College University Lahore,Lahore,"BS , 4 Years",0.0,24-09-2023,Public Policy
2270,"3. Bahauddin Zakariya University, Multan",Multan,"BS , 4 Years",39845.0,15-08-2023,Public Policy
2271,1. The Islamia University Of Bahawalpur,Bahawal Pur,"BS , 4 Years",0.0,25-12-2023,Public Policy & Governance
2272,2. Riphah International University,Islamabad,"BS , 4 Years",0.0,31-01-2022,Public Policy & Governance
2273,3. The Superior University,Lahore,"BS , 4 Years",0.0,25-01-2024,Public Policy & Governance
2274,1. Abbottabad University Of Science And Technology,Abbottabad,"B.Sc. , 4 Years",0.0,06-10-2023,Sociology
2275,2. Women University Azad Jammu & Kashmir,Bagh,"BS , 4 Years",55000.0,15-10-2022,Sociology
2276,3. The Islamia University Of Bahawalpur,Bahawal Pur,"BS , 4 Years",0.0,25-12-2023,Sociology
2277,4. University Of Science & Technology,Bannu,"BS , 4 Years",32800.0,23-08-2019,Sociology
2278,5. Thal University,Bhakkar,"BS , 4 Years",0.0,27-09-2022,Sociology
2279,6. University Of Malakand,Chakdara,"BA [HONS] , 4 Years",14000.0,26-09-2023,Sociology
2280,7. Bacha Khan University,Charsadda,"BS , 4 Years",43720.0,10-10-2023,Sociology
2281,8. University Of Chitral,Chitral,"BS , 4 Years",0.0,30-10-2023,Sociology
2282,"9. Bahauddin Zakria University,multan[d.g.khan Campus]",D.g.khan,"BS , 4 Years",0.0,31-01-2015,Sociology
2283,10. Ghazi University,D.g.khan,"BS , 4 Years",23700.0,26-01-2024,Sociology
2284,11. Gomal University,D.i. Khan,"BS , 4 Years",0.0,31-08-2023,Sociology
2285,12. Fata University,Darra Adam Khail,"BS , 4 Years",22000.0,06-11-2023,Sociology
2286,13. Government College University,Faisalabad,"BS , 4 Years",42000.0,04-01-2024,Sociology
2287,14. Government College Women University,Faisalabad,"BS , 4 Years",35000.0,05-01-2024,Sociology
2288,15. University Of Agriculture,Faisalabad,"BS , 4 Years",0.0,03-07-2023,Sociology
2289,16. Karakuram International University,Gilgit,"BS , 4 Years",48140.0,03-08-2023,Sociology
2290,17. University Of Gujrat,Gujrat,"BS , 4 Years",70000.0,18-08-2023,Sociology
2291,18. University Of Haripur,Haripur,"BS , 4 Years",38000.0,24-08-2021,Sociology
2292,19. Allama Iqbal Open University,Islamabad,"BS , 4 Years",27390.0,15-04-2024,Sociology
2293,20. International Islamic University,Islamabad,"BS , 4 Years",75000.0,08-01-2024,Sociology
2294,1. The Islamia University Of Bahawalpur,Bahawal Pur,"BS , 4 Years",0.0,25-12-2023,Anthropology
2295,2. University Of Science & Technology,Bannu,"BS , 4 Years",32800.0,15-10-2019,Anthropology
2296,3. Karakuram International University,Gilgit,"BS , 4 Years",42140.0,03-08-2023,Anthropology
2297,"4. Bahria University, E-8 Campus",Islamabad,"BS , 4 Years",146000.0,30-11--0001,Anthropology
2298,5. International Islamic University,Islamabad,"BS , 4 Years",75000.0,08-01-2024,Anthropology
2299,6. Quaid-e-azam University,Islamabad,"BS , 4 Years",70356.0,07-08-2023,Anthropology
2300,7. University Of Sindh,Jamshoro,"BS , 4 Years",22000.0,04-10-2023,Anthropology
2301,"8. Bahauddin Zakariya University, Multan",Multan,"BS , 4 Years",39845.0,12-01-2024,Anthropology
2302,9. University Of Okara,Okara,"BS , 4 Years",0.0,30-11--0001,Anthropology
2303,10. Fatima Jinnah Women University,Rawalpindi,"BS , 4 Years",52050.0,08-08-2023,Anthropology
2304,11. Pir Mahar Ali Shah Arid Agriculture University,Rawalpindi,"BS , 4 Years",25400.0,14-07-2023,Anthropology
2305,12. Barani Institute Of Management Sciences,Rawalpindi,"BS , 4 Years",0.0,24-02-2024,Anthropology
2306,1. Khyber Medical University,Peshawar,"BS , 4 Years",0.0,14-11-2023,Behavioural Sciences
2307,2. Fatima Jinnah Women University,Rawalpindi,"B.Sc. , 4 Years",52050.0,08-08-2023,Behavioural Sciences
2308,1. Faisalabad Medical University,Faisalabad,"BS , 4 Years",0.0,22-11-2023,Clinical Psychology
2309,2. King Edward Medical University / Mayo Hospital,Lahore,"B.Sc. [Hons] , 4 Years",54000.0,02-01-2024,Clinical Psychology
2310,3. University Of The Punjab,Lahore,"BS , 4 Years",31750.0,25-09-2023,Clinical Psychology
2311,4. Khawaja Fareed University Of Engineering & Information Technology,Rahim Yar Khan,"BS , 4 Years",80000.0,30-06-2022,Clinical Psychology
2312,5. University Of Sialkot,Sialkot,"BS , 4 Years",95000.0,01-11-2023,Clinical Psychology
2313,6. Gift University,Gujranwala,"BS , 4 Years",125200.0,17-02-2024,Clinical Psychology
2314,7. Shifa Tameer-e-millat University,Islamabad,"BS , 4 Years",179000.0,28-12-2022,Clinical Psychology
2315,8. Shaheed Benazir Bhutto Dewan University,Karachi,"BS , 4 Years",0.0,31-10-2021,Clinical Psychology
2316,9. Sir Syed University Of Engineering & Technology,Karachi,"BS , 4 Years",0.0,31-07-2023,Clinical Psychology
2317,10. Sohail University,Karachi,"BS , 4 Years",0.0,06-10-2023,Clinical Psychology
2318,11. Zia-ud-din Medical University,Karachi,"BS , 4 Years",0.0,19-08-2023,Clinical Psychology
2319,12. Lahore University Of Biological & Applied Sciences,Lahore,"BS , 4 Years",0.0,03-02-2024,Clinical Psychology
2320,"13. National College Of Business Administration And Economics, Lahore",Lahore,"BS , 4 Years",0.0,26-02-2023,Clinical Psychology
2321,14. Nur International University,Lahore,"BS , 4 Years",155278.0,23-03-2024,Clinical Psychology
2322,15. University Of Management And Technology,Lahore,"BS , 4 Years",249750.0,29-02-2024,Clinical Psychology
2323,16. Riphah International University Lahore,Lahore,"BS , 2 Years",0.0,28-02-2024,Clinical Psychology
2324,17. Vist College Of Nursing,Abbottabad,"BS , 4 Years",0.0,22-03-2019,Clinical Psychology
2325,18. Rashid Latif Medical College,Lahore,"BS , 4 Years",0.0,05-02-2023,Clinical Psychology
2326,19. The Childrens Hospital & The Institute Of Child Health,Lahore,"BS , 4 Years",0.0,18-12-2023,Clinical Psychology
2327,"20. International Institute Of Science, Arts And Technology",Gujranwala,"BS , 4 Years",0.0,05-10-2023,Clinical Psychology
2328,1. University Of Malakand,Chakdara,"BS , 4 Years",0.0,26-09-2023,Criminology
2329,2. Ghazi University,D.g.khan,"BS , 4 Years",23700.0,15-08-2023,Criminology
2330,3. University Of Sindh,Jamshoro,"BS , 4 Years",22000.0,04-10-2023,Criminology
2331,"4. Shaheed Zulfiqar Ali Bhutto, University Of Law, Clifton",Karachi,"BS , 4 Years",0.0,08-01-2024,Criminology
2332,5. University Of Karachi,Karachi,"BS , 4 Years",45600.0,27-12-2023,Criminology
2333,6. University Of Karachi,Karachi,"BA [HONS] , 4 Years",45600.0,27-12-2023,Criminology
2334,7. Kohat University Of Science & Technology,Kohat,"BS , 4 Years",42300.0,01-11-2023,Criminology
2335,8. University Of The Punjab,Lahore,"BS , 4 Years",0.0,25-09-2023,Criminology
2336,9. University Of Loralai,Loralai,"BS , 4 Years",0.0,15-08-2023,Criminology
2337,"10. Abdul Wali Khan University, Mardan",Mardan,"BS , 4 Years",75440.0,01-10-2023,Criminology
2338,"11. Bahauddin Zakariya University, Multan",Multan,"BS , 4 Years",0.0,12-01-2024,Criminology
2339,12. Nfc Institute Of Engineering & Technology,Multan,"BS , 4 Years",0.0,25-07-2023,Criminology
2340,13. University Of Okara,Okara,"BS , 4 Years",0.0,30-10-2023,Criminology
2341,14. University Of Peshawar,Peshawar,"BS , 4 Years",0.0,16-10-2023,Criminology
2342,15. University Of Sahiwal,Sahiwal,"BS , 4 Years",45823.0,04-08-2023,Criminology
2343,16. University Of Sargodha,Sargodha,"BS , 4 Years",0.0,02-01-2024,Criminology
2344,17. The University Of Faisalabad,Faisalabad,"BS , 4 Years",112500.0,07-10-2023,Criminology
2345,18. Lahore Leads University,Lahore,"BS , 4 Years",140000.0,01-11-2023,Criminology
2346,19. Minhaj University,Lahore,"BS , 4 Years",0.0,22-03-2024,Criminology
2347,20. The Superior University,Lahore,"BS , 4 Years",0.0,25-01-2024,Criminology
2348,1. The Islamia University Of Bahawalpur,Bahawal Pur,"BS , 4 Years",0.0,25-12-2023,Defense & Diplomatic Studies
2349,1. Institute Of Business Management,Karachi,"BS , 4 Years",237512.0,28-07-2022,Economics & Law
2350,"2. Superior Group Of Colleges, Ravi Campus Shahdara",Lahore,"B.Sc. , 2 Years",0.0,15-10-2016,Economics & Law
2351,1. Lahore University Of Management Sciences,Lahore,"B.Sc. [Hons] , 4 Years",680400.0,29-03-2023,Economics & Politics
2352,1. Allama Iqbal Open University,Islamabad,"BS , 4 Years",27390.0,15-04-2024,Gender & Women Studies
2353,1. The Islamia University Of Bahawalpur,Bahawal Pur,"BS , 4 Years",43800.0,25-12-2023,Geography
2354,2. Government College University,Faisalabad,"BA [HONS] , 4 Years",49000.0,04-01-2024,Geography
2355,3. Government College Women University,Faisalabad,"BS , 4 Years",38000.0,05-01-2024,Geography
2356,4. University Of Gujrat,Gujrat,"BS , 4 Years",70000.0,18-08-2023,Geography
2357,5. University Of Sindh,Jamshoro,"BA [PASS] , 4 Years",22000.0,04-10-2023,Geography
2358,6. University Of Karachi,Karachi,"BS , 4 Years",20400.0,13-12-2023,Geography
2359,7. Shah Abdul Latif University,Khair Pur,"BS , 4 Years",13000.0,21-11-2023,Geography
2360,8. Government College University Lahore,Lahore,"B.Sc. [Hons] , 4 Years",52000.0,24-09-2023,Geography
2361,9. Kinnaird College For Women,Lahore,"BS , 4 Years",90200.0,15-12-2023,Geography
2362,10. Lahore College For Women University,Lahore,"BS , 4 Years",56050.0,20-09-2023,Geography
2363,11. University Of The Punjab,Lahore,"BS (HONS) , 4 Years",29950.0,25-09-2023,Geography
2364,"12. Bahauddin Zakariya University, Multan",Multan,"BS , 4 Years",0.0,12-01-2024,Geography
2365,13. University Of Okara,Okara,"BS , 4 Years",46000.0,30-11--0001,Geography
2366,14. Islamia College University,Peshawar,"BS , 4 Years",62000.0,13-10-2023,Geography
2367,15. Shaheed Benazir Bhutto Women University,Peshawar,"BS , 4 Years",0.0,05-10-2023,Geography
2368,16. University Of Peshawar,Peshawar,"BS , 4 Years",71000.0,16-10-2023,Geography
2369,17. University Of Balochistan,Quetta,"BS , 4 Years",21626.0,22-01-2024,Geography
2370,18. University Of Sargodha,Sargodha,"BS , 4 Years",29300.0,02-01-2024,Geography
2371,19. University Of Swabi,Swabi,"BS , 4 Years",51270.0,11-10-2021,Geography
2372,20. Forman Christian College,Lahore,"B.Sc. [Hons] , 4 Years",358200.0,02-12-2023,Geography
2373,1. The Islamia University Of Bahawalpur,Bahawal Pur,"BS , 4 Years",38800.0,25-12-2023,Iqbal Studies
2374,2. The Islamia University Of Bahawalpur[sub Campus],Bahawal Nagar,"BS , 4 Years",38800.0,25-12-2023,Iqbal Studies
2375,3. The Islamic University Of Bahawalpur[rahimyar Khan Campus],Rahim Yar Khan,"BS , 4 Years",0.0,25-12-2023,Iqbal Studies
2376,1. Punjab Law College,Lahore,"AD , 2 Years",0.0,30-09-2015,Legal Studies
2377,2. Punjab Law College,Rawalpindi,"AD , 2 Years",0.0,29-09-2014,Legal Studies
2378,1. The Islamia University Of Bahawalpur,Bahawal Pur,"BS , 4 Years",38800.0,25-12-2023,Library & Information Science
2379,2. Gomal University,D.i. Khan,"BS , 4 Years",0.0,31-08-2023,Library & Information Science
2380,3. Allama Iqbal Open University,Islamabad,"B.Sc. , 4 Years",27390.0,15-04-2024,Library & Information Science
2381,4. Allama Iqbal Open University,Islamabad,"AD , 2 Years",27390.0,15-04-2024,Library & Information Science
2382,5. University Of Sindh,Jamshoro,"BS , 4 Years",22000.0,04-10-2023,Library & Information Science
2383,6. University Of Karachi,Karachi,"BLS , 2 Years",20400.0,27-12-2023,Library & Information Science
2384,7. Khushal Khan Khattak University,Karak,"BS , 4 Years",34000.0,20-10-2023,Library & Information Science
2385,"8. Bahauddin Zakariya University, Multan",Multan,"BS , 4 Years",0.0,12-01-2024,Library & Information Science
2386,9. University Of Okara,Okara,"BS , 4 Years",46000.0,30-10-2023,Library & Information Science
2387,10. University Of Peshawar,Peshawar,"BS , 4 Years",78400.0,16-10-2023,Library & Information Science
2388,11. University Of Balochistan,Quetta,"BS , 4 Years",15126.0,07-08-2023,Library & Information Science
2389,12. University Of Sargodha,Sargodha,"BS , 4 Years",27900.0,30-11--0001,Library & Information Science
2390,13. University Of Swabi,Swabi,"BS , 4 Years",51270.0,11-10-2021,Library & Information Science
2391,14. Minhaj University,Lahore,"BS , 4 Years",120000.0,22-03-2024,Library & Information Science
2392,15. Mohi-ud-din Islamic University,Mir Pur (ajk),"BS , 4 Years",0.0,15-02-2024,Library & Information Science
2393,16. Sarhad University Of Science & Information Technology,Peshawar,"AD , 2 Years",26480.0,08-03-2024,Library & Information Science
2394,17. Frontier Institute Of Medical Sciences [abbottabad],Abbottabad,"BS , 4 Years",0.0,29-09-2023,Library & Information Science
2395,18. Comwave Institute Of Information Technology,Islamabad,"BS , 4 Years",0.0,18-11-2023,Library & Information Science
2396,19. National Textile Institute,Islamabad,"BLS , 4 Years",0.0,09-10-2018,Library & Information Science
2397,1. The Islamia University Of Bahawalpur,Bahawal Pur,"BS , 4 Years",0.0,25-12-2023,Philosophy
2398,2. University Of Sindh,Jamshoro,"BA [HONS] , 3 Years",22000.0,04-10-2023,Philosophy
2399,3. University Of Karachi,Karachi,"B.Sc. [Hons] , 4 Years",20400.0,13-12-2023,Philosophy
2400,4. Kohat University Of Science & Technology,Kohat,"BS , 4 Years",42300.0,01-11-2023,Philosophy
2401,5. Government College University Lahore,Lahore,"BA [HONS] , 4 Years",48000.0,15-02-2024,Philosophy
2402,6. University Of The Punjab,Lahore,"BS , 4 Years",29950.0,25-09-2023,Philosophy
2403,"7. Bahauddin Zakariya University, Multan",Multan,"BS , 4 Years",39845.0,12-01-2024,Philosophy
2404,8. University Of Peshawar,Peshawar,"BS , 4 Years",71000.0,16-10-2023,Philosophy
2405,9. University Of Balochistan,Quetta,"BS , 4 Years",15126.0,22-01-2024,Philosophy
2406,10. Aga Khan University,Karachi,"BS , 4 Years",0.0,15-12-2023,Philosophy
2407,11. Forman Christian College,Lahore,"BS (HONS) , 4 Years",358200.0,02-12-2023,Philosophy
2408,1. Karakuram International University,Gilgit,"BS , 4 Years",0.0,03-08-2023,Rural Development
2409,2. University Of Sindh,Jamshoro,"BS , 4 Years",22000.0,04-10-2023,Rural Development
2410,"3. Unversity Of The Poonch, Rawala Kot",Rawala Kot,"BS , 4 Years",0.0,03-10-2022,Rural Development
2411,1. The Islamia University Of Bahawalpur,Bahawal Pur,"BS , 4 Years",38800.0,25-12-2023,Social Work
2412,2. University Of Science & Technology,Bannu,"BS , 4 Years",32800.0,15-10-2019,Social Work
2413,3. Thal University,Bhakkar,"BS , 4 Years",0.0,27-09-2022,Social Work
2414,4. University Of Malakand,Chakdara,"BS , 4 Years",14000.0,26-09-2023,Social Work
2415,5. Quaid-e-azam University,Islamabad,"BS , 4 Years",0.0,07-08-2023,Social Work
2416,6. University Of Sindh,Jamshoro,"BS , 4 Years",22000.0,04-10-2023,Social Work
2417,7. University Of Karachi,Karachi,"BA [HONS] , 4 Years",20400.0,13-12-2023,Social Work
2418,8. Kohat University Of Science & Technology,Kohat,"BS , 4 Years",42300.0,01-03-2024,Social Work
2419,9. Lahore College For Women University,Lahore,"BS , 4 Years",49290.0,20-09-2023,Social Work
2420,10. University Of The Punjab,Lahore,"BS , 4 Years",29950.0,25-09-2023,Social Work
2421,"11. Bahauddin Zakariya University, Multan",Multan,"BS , 4 Years",0.0,12-01-2024,Social Work
2422,12. University Of Okara,Okara,"BS , 4 Years",46000.0,30-11--0001,Social Work
2423,13. University Of Peshawar,Peshawar,"BS , 4 Years",68400.0,16-10-2023,Social Work
2424,14. Sardar Bahadur Khan Women University,Quetta,"BS , 4 Years",14900.0,29-02-2024,Social Work
2425,15. University Of Balochistan,Quetta,"BS , 4 Years",15126.0,07-08-2023,Social Work
2426,16. University Of Sargodha,Sargodha,"BS , 4 Years",27900.0,02-01-2024,Social Work
2427,17. Women University Swabi,Swabi,"BS , 4 Years",42460.0,01-09-2022,Social Work
2428,18. University Of Management And Technology,Lahore,"BS , 4 Years",124750.0,28-10-2023,Social Work
2429,19. University Of Sargodha ( Bhakkar Campus ),Bhakkar,"BS , 4 Years",27900.0,03-11-2021,Social Work
2430,"20. Federal Urdu University Of Arts Science & Technology, Karachi",Karachi,"BA [HONS] , 4 Years",13000.0,30-01-2024,Social Work
2431,1. Air University,Islamabad,"BS , 4 Years",111850.0,08-01-2024,Strategic Studies
2432,2. National Defence University,Islamabad,"BS , 4 Years",121000.0,09-06-2023,Strategic Studies
2433,1. The Islamia University Of Bahawalpur,Bahawal Pur,"BS , 4 Years",43800.0,25-12-2023,Gender Studies
2434,2. Quaid-e-azam University,Islamabad,"BS , 4 Years",70356.0,07-08-2023,Gender Studies
2435,3. University Of Sindh,Jamshoro,"BS , 4 Years",22000.0,04-10-2023,Gender Studies
2436,4. University Of Jhang,Jhang,"BS , 4 Years",0.0,29-09-2023,Gender Studies
2437,5. Shah Abdul Latif University,Khair Pur,"CERT , 4 Years",14000.0,21-11-2023,Gender Studies
